obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1237660000000232,207.68539846548927,-51.641153275485,24.02894995191987,17.45352314166211,18.586215819535916,22.0109758736427,20.54099280395826,3258,301,6,74,6543210000000232,STAR,1.351149639117024,6856,53830,209
1237660000000233,177.306369774791,-84.39586508078796,23.522638743911813,15.577321592251172,24.113391900786308,19.10731543491012,16.744984863979553,5382,301,4,342,6543210000000233,GALAXY,0.9753987852007933,7209,57154,501
1237660000000234,70.28747560729602,27.30002856765931,21.678046832264066,18.910328691273985,15.209341178267334,20.04637287977435,18.787033555811593,2785,301,4,465,6543210000000234,STAR,1.4133310649932618,11380,55020,463
1237660000000235,260.0827614941419,-23.665258129723,20.932215701073844,17.34203370926334,18.157731512494962,15.07353044554427,23.431448650297455,8727,301,4,90,6543210000000235,STAR,2.456213971363956,11685,52882,586
1237660000000236,101.0780504787081,65.58448497113466,23.923024981396523,17.195539232298017,15.568813977776465,21.917201141346887,21.44213015989618,1295,301,4,579,6543210000000236,QSO,0.37384262312256356,4577,50998,227
1237660000000237,8.753747915323382,-4.822216795519708,16.853301795287145,24.598628027134552,22.665273162216273,21.613426789447246,21.507243843338003,3597,301,6,455,6543210000000237,GALAXY,2.572967964725482,9380,50284,375
1237660000000238,232.3700265265804,84.2748170246499,15.789691621908286,21.163004859257242,22.021074541137928,15.384008773263446,23.66821485688489,1680,301,3,748,6543210000000238,STAR,2.6925265053250618,5076,58612,500
1237660000000239,63.75984458653762,-56.605407173438195,17.39510169909538,20.568784431720957,18.31352218736317,18.68250107395133,23.939730574625045,5890,301,5,712,6543210000000239,GALAXY,2.8401237451016645,1157,52160,948
1237660000000240,338.56509036704915,66.35217023200994,22.945782787001903,19.15775103523322,21.75662902207073,24.790318407916672,24.197925717794362,5298,301,5,980,6543210000000240,GALAXY,1.1924639772678833,8777,53065,93
1237660000000241,343.41428772093144,49.78743350251352,15.346702667264832,19.289443334301442,18.959372261959498,19.20736562568617,15.94849193253156,1324,301,1,332,6543210000000241,STAR,0.6514212121130156,3717,51494,460
1237660000000242,329.35118047936146,48.76593203592935,20.828068350834897,20.40905003838081,22.562537914224343,20.01945405131842,20.44126001963101,8952,301,2,739,6543210000000242,GALAXY,1.1209224554000956,11162,54623,577
1237660000000243,133.25713209196,62.06098106103977,24.9543751619131,21.964298070361075,19.54183662736706,24.099301581597185,22.405095212183184,1986,301,3,977,6543210000000243,QSO,0.9987362886942098,9437,52543,321
1237660000000244,5.564381950392274,46.98431836973981,23.556960938375394,22.021460961818295,19.122797278316654,22.172618758657563,22.569268451270137,4118,301,1,348,6543210000000244,QSO,0.5284617375085802,12095,54800,10
1237660000000245,334.1946825315811,22.71965789365477,20.214456890435894,16.716939077054494,24.34729915488301,20.820701311242235,21.06716201970004,1760,301,1,233,6543210000000245,QSO,1.8218000103044638,3795,58913,914
1237660000000246,154.14629339423317,-66.37592201717024,15.636409092866423,20.001127520766268,17.508790998907003,22.978046813410725,16.667873351836743,8758,301,4,778,6543210000000246,QSO,1.4298724815258868,8200,51401,303
1237660000000247,347.995734855721,-84.14528769157465,23.313735143857098,19.119580950341017,16.204473399965654,23.643662664559734,22.974205539416644,1906,301,2,598,6543210000000247,GALAXY,2.597102976972011,8528,50445,322
1237660000000248,346.903191752131,75.75261260682365,20.989785081772105,23.705269662693844,20.845431132594584,19.568880717372668,22.201113335149458,6499,301,2,102,6543210000000248,QSO,0.09632874144617476,13016,54522,817
1237660000000249,307.0834039682496,20.997056613732852,16.14932997059567,21.314189212183763,24.693218122841788,19.751083649318353,15.861357715490364,1364,301,3,953,6543210000000249,STAR,1.9316037826653791,3377,53767,456
1237660000000250,106.00160114505084,53.37671237571175,15.938572848233562,20.32504066415982,18.778392137271865,18.860509356518357,19.638098246743763,8769,301,2,481,6543210000000250,QSO,2.2888466355346835,10041,52551,278
1237660000000251,138.6351822966931,-3.3259767277409935,24.096268194365926,16.153946421789172,15.620367636287815,24.667061400184608,16.739773995218037,4413,301,1,214,6543210000000251,STAR,2.278459707564921,2810,55646,598
1237660000000252,306.4092017460685,-68.88452598676899,21.692002629380784,21.056378893234115,18.393052673095674,21.971662542903502,18.37477045712972,9027,301,2,108,6543210000000252,STAR,2.6582219012865753,6190,53888,538
1237660000000253,114.09192185625996,-67.46655740354092,23.292867993167555,16.172039056802333,20.059316543195585,15.832230662080724,15.180810922056855,8939,301,2,165,6543210000000253,QSO,2.187101228488482,6432,54816,730
1237660000000254,61.017388806993296,33.40175170121485,23.789789002822673,18.37206575565752,16.61923006632214,23.629596233130187,19.003298684107584,4081,301,5,973,6543210000000254,QSO,2.783430184943089,13178,52731,393
1237660000000255,200.44845448500607,-12.544938918096719,20.717723520483222,16.42841964814332,21.581022180564922,19.80559940836268,20.498769211562106,6448,301,1,603,6543210000000255,GALAXY,0.9979697994626744,8895,57699,917
1237660000000256,337.01571869788114,-53.90554919393939,20.174463517550414,21.92073647024369,24.977493890102004,15.687539064224875,21.195825928270867,4258,301,6,704,6543210000000256,STAR,1.5096282502546292,3126,52629,95
1237660000000257,250.5707268029903,-1.5129815865413576,19.304274103209902,17.062521138361525,19.517394759814437,20.49717255163311,21.6349034512871,3107,301,2,335,6543210000000257,QSO,0.042238989848672026,13456,57687,756
1237660000000258,205.2220212321714,-78.44239132647587,18.169465877911193,18.91859373188026,18.547285567302126,19.171642789757023,23.362913131024598,8928,301,2,86,6543210000000258,GALAXY,0.02087276190987364,7953,51057,959
1237660000000259,34.983537757476675,14.754852344591782,19.345959608587115,23.956747776187786,19.007041668344666,23.77749404862625,17.154629072757302,3933,301,4,734,6543210000000259,QSO,0.7203798613545597,4030,56834,107
1237660000000260,221.4026016117011,-41.58118720168242,22.738796557301562,17.043163833989702,16.151461783952012,17.039946036093873,16.20481822438468,3829,301,2,875,6543210000000260,QSO,0.3024215914172558,7323,58949,390
1237660000000261,356.41938603753476,53.56063811469386,21.019234310151315,20.07805063958779,23.832736014262238,23.26464609492183,23.515371718979257,9633,301,2,424,6543210000000261,QSO,0.7806341038072608,6747,51795,760
1237660000000262,50.43024548514865,-34.13484739375672,23.92523289954846,19.19271661166022,19.14825655521352,20.576886911854526,16.5661281489265,6006,301,5,613,6543210000000262,STAR,0.5311298835851922,11499,59835,526
1237660000000263,186.59867485094523,-8.060373165275792,19.433800143791878,15.181240410457297,18.872744114248412,15.54610303213469,24.747600813361952,2559,301,1,738,6543210000000263,QSO,0.08556007451594472,6605,54849,673
1237660000000264,315.85430589406394,-87.90830281654189,21.07089578718754,22.927581135728126,21.596902729304745,24.718453013254845,23.42538229398637,2741,301,3,364,6543210000000264,GALAXY,2.727912439218148,6891,58215,71
1237660000000265,266.6767023915136,-76.9595601969794,21.31307553091989,15.690459063145997,19.420334209311235,20.126152441031998,20.008766058895993,6830,301,1,60,6543210000000265,QSO,0.024669394166674574,4076,59431,664
1237660000000266,250.92566675829647,-19.351159846796733,20.916971623063255,19.742550209769536,21.48233468807846,17.908768542315826,24.814214249220253,8523,301,4,482,6543210000000266,QSO,2.208246433011256,3344,54150,969
1237660000000267,252.89427023535933,-3.6110097509177734,22.02633773085516,20.606782949389498,15.614462901307874,19.69406841989258,15.973767291080042,1625,301,1,250,6543210000000267,GALAXY,0.4564436607585496,1619,59496,587
1237660000000268,129.41681443911187,18.003698661474672,17.374334683748064,21.284264566145872,23.137233437222275,23.57857783517489,18.030657611751018,2690,301,2,560,6543210000000268,GALAXY,2.7366888659988,12094,56947,376
1237660000000269,105.69306393521761,-37.50073583232542,20.123637775457908,21.886316293078757,24.405039528794028,18.049031243850635,21.382244150406116,9282,301,4,117,6543210000000269,STAR,2.6783878187696573,3407,56470,727
1237660000000270,291.3700159722649,35.09673950277765,16.042248028083478,17.532723835227152,21.48765386159386,16.926763964867003,18.500068684731787,7310,301,1,739,6543210000000270,STAR,1.961703439107772,7260,57179,368
1237660000000271,291.6408220845051,64.82203149405683,18.845113276448124,15.099787766584495,24.545659288588105,16.290712469308815,24.283725519807916,4006,301,4,874,6543210000000271,STAR,2.0167024494018153,13644,53712,51
1237660000000272,312.14603468883735,50.373178000802966,19.876670686212645,22.23443662354912,16.514323143699634,17.978593983902112,15.656260881778175,5302,301,3,915,6543210000000272,STAR,0.01601742590906563,4004,55458,898
1237660000000273,328.76659892032967,-82.86861143729571,21.522242595454724,20.356565993475787,19.774161894803537,22.800480870400435,20.494118320609644,2088,301,1,968,6543210000000273,GALAXY,2.954614698340806,4914,55315,143
1237660000000274,184.08326358993762,-3.508749493590784,24.505310525862036,23.36117703207249,21.018067339454472,19.716263651952616,20.908662673951145,7007,301,6,999,6543210000000274,QSO,2.633497810727443,11678,55381,419
1237660000000275,180.54586608739186,-71.11256788472852,21.00651066548356,23.213883629006943,20.817366474211866,17.2748160369354,21.527281237772243,5611,301,2,545,6543210000000275,QSO,2.685318677190276,12594,59497,548
1237660000000276,287.38626442803906,-46.43189714474506,22.435939161765596,23.433261677878832,19.014617790890433,16.66184999609749,17.556662233318143,8928,301,4,44,6543210000000276,QSO,1.9777336111526158,4596,53174,500
1237660000000277,233.98701507999544,87.59926678808637,20.06266059495203,19.8509465997954,18.380844093662613,18.32729476510379,18.645664275198644,5490,301,6,509,6543210000000277,STAR,1.0343607859636097,10869,56387,886
1237660000000278,252.70807581277322,-64.35080227772762,21.341040313763315,18.336283958368657,16.268240225504186,24.399243728857087,23.436805296649776,9378,301,6,988,6543210000000278,GALAXY,2.6809459472714425,14499,58973,988
1237660000000279,286.4853609969964,-0.20013237875591017,15.709322161337735,22.9155820259137,18.917424505622783,18.430267125900244,16.949427689701597,2597,301,5,165,6543210000000279,GALAXY,0.874550784453577,5039,56767,167
1237660000000280,320.40192305432385,21.268032177261432,17.54391580841847,19.51294113029255,16.626608151054853,24.88124075954635,23.268678471733622,4747,301,4,368,6543210000000280,GALAXY,1.6881346300266085,2304,50566,748
1237660000000281,121.6782564665529,36.44369469793871,18.618530932051385,16.834421964034345,22.343656764922184,19.85230455765356,20.626554229027423,3670,301,6,857,6543210000000281,QSO,0.2991929170316472,6630,54622,260
1237660000000282,135.20986295037986,10.736763027644542,19.724933550065135,23.549740195614746,17.0883093549459,16.79163918290151,22.62187511194082,9431,301,5,292,6543210000000282,STAR,2.7658668903982506,13285,54132,192
1237660000000283,33.83349834271284,-88.24124746454694,15.456487455023836,23.825598767723474,15.585653052845338,23.911400917935094,22.136073662634715,3580,301,6,849,6543210000000283,GALAXY,0.42231137331364,14777,58830,202
1237660000000284,208.18085075862263,-31.236964516081457,16.400240975533176,19.6630975614017,20.523661378172342,19.60355373134827,17.07511495384879,8432,301,2,856,6543210000000284,STAR,0.6746904171912218,8282,56995,774
1237660000000285,12.93921856682715,3.188095809248054,17.76814307791306,15.756997273097875,20.952297327194017,22.096713435045245,20.68812736433873,9330,301,3,917,6543210000000285,GALAXY,1.674402474384645,11155,54167,185
1237660000000286,167.61528652768567,-74.18403015393,24.715326909010507,18.878260899169312,23.719130612805053,24.83711583209152,23.677231528050925,3506,301,5,898,6543210000000286,STAR,2.2922790006389446,4307,52670,158
1237660000000287,195.35206849472758,-26.887152382347466,18.31347007103051,23.035376594626033,20.76981612417682,15.50175350319974,19.321162368019294,5725,301,3,799,6543210000000287,GALAXY,1.8580539178088968,2361,59364,758
1237660000000288,103.15485076618239,-84.02344041755401,19.820410581120825,24.01774028546229,18.454808537234456,15.966945597875672,24.665907702233167,5300,301,4,876,6543210000000288,STAR,0.6964017384004685,7665,59912,622
1237660000000289,212.69997380484386,-75.85587051209626,16.96097712738393,17.03472742497596,23.030118815263204,22.20456741462756,19.52215100101718,9759,301,2,737,6543210000000289,GALAXY,0.0028291275824710027,5294,58296,99
1237660000000290,10.980089978057794,-18.553810283712707,21.107800710757683,15.669736120252715,20.402788931874213,17.81825003295472,16.427856366678846,8002,301,5,286,6543210000000290,GALAXY,2.2714517409223176,2787,51682,241
1237660000000291,13.44534794971719,-66.11116427224914,17.806832155159743,23.773504531328385,15.792802846311918,16.84301396950099,18.89434680077673,7131,301,4,204,6543210000000291,STAR,2.9556219777332813,2073,59054,491
1237660000000292,296.13620183747696,12.157352687080461,17.069925784384267,18.894049389788755,20.65850560313247,15.393618798197295,24.51702406390537,9831,301,6,684,6543210000000292,STAR,2.4297393609182714,10357,58490,202
1237660000000293,129.66863090805464,34.10369444470783,20.16572628445979,20.417609642675632,24.080185454216625,15.218467119862018,18.19720849339854,5537,301,1,524,6543210000000293,QSO,1.380619854469846,6902,50770,634
1237660000000294,45.741784554678524,54.105605839634904,15.055057991604208,24.680658120507587,18.963126254982207,22.74485603119791,23.680981598670627,3335,301,4,819,6543210000000294,STAR,2.7113017841973197,4599,59654,509
1237660000000295,188.00757361972958,-53.97295603593418,15.076640326492253,15.66564727914223,17.963258018998,16.3443342736955,23.812506816818896,5321,301,3,121,6543210000000295,GALAXY,1.22954301935505,14825,53854,629
1237660000000296,277.1976791154999,-59.85313519336744,17.19068809101858,21.483180074520956,16.434694570180202,19.67720615971151,18.50186524331961,3985,301,2,945,6543210000000296,GALAXY,1.5748022527304026,11909,53118,96
1237660000000297,77.69556989886354,-71.17778873980795,15.367213625008212,15.741054225748671,16.51445521935357,21.05896815179483,15.832576580506322,1559,301,2,756,6543210000000297,STAR,1.4313893021870499,12345,52132,746
1237660000000298,224.2405712948401,24.55744491785461,16.080257541306914,18.754689284665005,19.32771484341819,19.283518005688464,22.245579091588183,1713,301,4,664,6543210000000298,QSO,1.342871617996575,13318,59901,490
1237660000000299,30.72508739775648,37.16563076764221,18.388606493387517,23.03814545193447,20.956798241615296,15.27106652336233,18.11512299013986,5593,301,6,664,6543210000000299,STAR,2.325572307881717,4055,57225,579
1237660000000300,18.605419620698772,-84.31449393138443,23.025856795798127,19.334722327556342,15.806154051696018,22.835015025879088,22.829236142575724,4988,301,1,188,6543210000000300,GALAXY,1.5803067218084759,7476,50990,888
1237660000000301,191.2876673645333,78.51820432386415,20.720486433693008,24.971823539029504,24.395685890251656,15.105132245416534,19.426548482604332,7203,301,3,907,6543210000000301,GALAXY,0.9501513660756482,1659,50710,218
1237660000000302,194.62864377963834,-80.64516894273497,20.126677259564165,20.59059284946602,22.55133617445196,22.61889894377484,19.852667423426215,1256,301,4,13,6543210000000302,QSO,0.774474502975435,7320,54304,527
1237660000000303,229.47476453935437,7.43334035419268,17.934888232081217,18.211621526359536,20.866239182836626,23.933044937881228,22.779094067485367,9768,301,4,603,6543210000000303,STAR,0.11324195090230016,7513,55367,273
1237660000000304,261.3928801401582,37.63089350116495,24.317537194328164,17.20111325904753,23.284386709389906,19.328399210571725,18.82363331061628,1037,301,2,200,6543210000000304,GALAXY,1.749585485649138,5642,50038,219
1237660000000305,351.3067486065125,66.77444227429541,18.970150412371915,18.50520534286162,15.801867568121132,20.355424730977983,19.431273453229146,9652,301,3,586,6543210000000305,GALAXY,0.6898842462031026,11774,51275,786
1237660000000306,185.86812538843031,38.53564778383699,15.870927667957716,18.725332737595508,19.768388777331243,19.76983392617654,18.761904687696223,2832,301,1,768,6543210000000306,GALAXY,0.44440176604914927,10321,57069,883
1237660000000307,116.26433025884855,54.31105495256253,21.170665161178015,15.68713677723961,21.300931268616633,18.892086186234387,18.6734051527728,8600,301,2,456,6543210000000307,STAR,1.961489891483033,7373,54857,659
1237660000000308,286.26703011673334,-28.898965342294908,16.138383934766015,18.69574199426773,23.286529061182893,23.874245353703603,20.259465769014593,6167,301,4,448,6543210000000308,STAR,2.0436277734646464,11466,51436,332
1237660000000309,97.49961045434672,56.6685204743722,18.452231428016923,19.64238519739225,22.834695600492676,23.939335106699907,23.087994445011507,1432,301,2,788,6543210000000309,QSO,2.256464676772998,5466,59661,856
1237660000000310,158.02971145402898,-75.57932765075847,20.074119387178087,22.227377522388046,17.770692497133997,18.358163646415345,18.61768311922566,5151,301,2,840,6543210000000310,GALAXY,1.5107306890157743,14411,52099,453
1237660000000311,28.244297283215744,71.06699809089497,23.74222524685176,21.56729484721608,24.408801695592043,21.15069754014698,20.242547205377367,7411,301,5,841,6543210000000311,GALAXY,2.6821638156116596,10660,58565,152
1237660000000312,9.126267629564705,8.566627707672524,19.935465803401186,22.08765655229154,16.243458414308705,24.26907562145864,21.707273254426006,2751,301,2,71,6543210000000312,QSO,2.809028260194683,6587,57693,347
1237660000000313,346.55342928405304,57.11359859324887,22.022587660316642,15.083636818768571,23.75133618621152,24.620584989413516,17.694394463036552,5997,301,6,590,6543210000000313,GALAXY,2.4221128193774684,11294,54251,816
1237660000000314,300.9528433843941,-8.582708786705979,24.928168389990702,17.17667399580536,24.709402496046188,20.089590404220473,17.775228049023927,6720,301,2,796,6543210000000314,QSO,1.9067804460245616,12458,54025,414
1237660000000315,250.55071419373127,25.843985135374496,16.314891198979815,21.616842883998565,16.771535232226256,19.528248052843267,24.33413127023455,8616,301,6,130,6543210000000315,QSO,0.911162860773566,3471,59305,527
1237660000000316,147.22305998913717,4.752478968500384,17.747315255195197,19.83989368179747,22.220660642037853,17.786943159285258,22.235345733310886,1256,301,3,889,6543210000000316,GALAXY,2.9488347648606634,10343,56212,431
1237660000000317,62.38595522550448,41.68611391595974,18.945760755976465,15.053134756683459,15.402855187779984,24.588718731904102,20.77186676223309,1671,301,2,43,6543210000000317,STAR,0.822408501575815,7175,53234,379
1237660000000318,56.31733536159098,-75.30660323449388,19.218281785388314,23.044946424318223,19.05422825139155,16.428143044728674,21.47720054420612,1489,301,1,520,6543210000000318,STAR,0.6079707659712932,9284,59457,998
1237660000000319,90.08744333925432,-79.13662488169851,19.11021075265546,22.728095732903373,20.162832991976742,20.798295760477252,15.292994431034185,7889,301,6,13,6543210000000319,STAR,1.3264623413597483,11758,57662,895
1237660000000320,197.72159929420337,-45.52141787817364,24.076110025565548,20.484191629935626,20.80645225909634,17.82550267518639,21.181029655616967,3096,301,6,725,6543210000000320,STAR,0.17052171213716538,2281,57550,428
1237660000000321,257.25453217202244,-61.281957579626095,22.140326444668563,15.664633257762722,24.359372482485597,17.790082903477966,20.09508873224202,2682,301,4,623,6543210000000321,GALAXY,2.9354833940153724,12092,53123,866
1237660000000322,237.67105561838326,66.9210419865963,21.079052140907038,22.665150495325847,21.72250687294195,19.049685873761884,20.457496797794356,3460,301,3,988,6543210000000322,QSO,1.7653006692492745,14531,50653,923
1237660000000323,100.77620290053942,-50.54148227555202,18.09372717862782,20.83713587731364,19.81277951219237,24.987929358156546,18.59423826830817,5529,301,2,803,6543210000000323,QSO,1.6708562749925258,11991,54158,84
1237660000000324,343.7515010387499,85.65574604744364,23.237903842212948,22.81959977157959,23.096750362658895,15.549663068398221,15.81473897712942,6121,301,1,535,6543210000000324,GALAXY,1.9673888396991597,4177,58700,192
1237660000000325,265.64289001047666,-29.35875748120077,24.550605114849887,22.517469923958405,24.50532820954409,20.785418182035315,16.933392336120523,2975,301,4,302,6543210000000325,STAR,1.49107094333162,6667,59879,41
1237660000000326,199.56745890410426,-57.21877517603413,23.211982825502265,23.03002071957837,15.220661486822909,15.825721580352772,24.507447132126718,4216,301,3,766,6543210000000326,QSO,0.09619055128362475,5511,55543,864
1237660000000327,220.2194686443668,52.145731285646235,15.015651051914729,20.180080664046248,24.825212722560387,16.54520829990519,19.08699562270934,5515,301,6,527,6543210000000327,GALAXY,1.8369338665211903,11796,59580,836
1237660000000328,151.05602247400438,28.567399590157706,21.364013701834068,16.40324518193515,15.861321390636803,19.395629417728987,19.666831558308644,6692,301,1,642,6543210000000328,GALAXY,2.148521630869292,4881,52197,773
1237660000000329,89.18315622041669,-0.32477103843498867,15.511353814421007,21.711574733796887,23.143867792687615,20.104601313464414,15.52709789853439,5939,301,2,573,6543210000000329,STAR,1.2502471818721594,3413,53911,309
1237660000000330,128.15016431445417,9.965439168773628,17.57607220333722,21.204737850519706,17.803347525514127,17.58792408364524,15.375662295439806,6563,301,5,115,6543210000000330,GALAXY,2.2718867162135785,2544,55235,378
1237660000000331,272.82459976717286,39.45632008900748,15.595247003477716,22.42253187199087,16.321796577538716,18.16457130874416,22.171814470467577,3963,301,5,460,6543210000000331,QSO,0.6810038980152618,12722,54799,136
1237660000000332,5.181655906712113,-48.87814656036623,21.037954529493877,16.698810060507352,19.39855639713835,15.86967020255933,20.38094664121111,5529,301,3,832,6543210000000332,QSO,0.6638297731985521,11838,58707,790
1237660000000333,41.786150582489846,89.34010489021355,21.865899134926067,16.949751999002892,21.439565794476135,18.032197838442507,20.087059842162667,7786,301,1,505,6543210000000333,GALAXY,0.48425096306272186,5784,55360,106
1237660000000334,16.56095112783099,85.46276918642096,16.144876380659053,23.904095172193287,18.80951845023475,24.66558439380544,17.431245304226685,7200,301,4,308,6543210000000334,QSO,1.1159842793674857,6761,58221,519
1237660000000335,14.662368834829248,27.058623542448643,18.838388830449794,22.49977798452071,15.545654082826989,24.447073816724817,22.447507316299223,1976,301,1,932,6543210000000335,GALAXY,2.5410361061672506,8874,50325,918
1237660000000336,307.9658102439626,-54.082358832753876,19.56236508955542,24.08228488700323,20.994611396587167,18.34878290136985,16.68236579108492,8345,301,6,963,6543210000000336,QSO,2.483736186447193,11250,53766,814
1237660000000337,253.31682937680853,32.44108363763243,18.690530217609165,22.587153211639208,24.024032761106746,20.708539362787615,16.8993474366102,1045,301,5,325,6543210000000337,STAR,1.1484726238905114,7961,54111,542
1237660000000338,170.70257847143708,-77.00428638374835,16.21025000485193,20.97155305990302,18.832153659472517,24.095953911109444,19.607121713482755,2193,301,3,579,6543210000000338,QSO,1.7673562079407097,6626,58302,126
1237660000000339,35.22029783436053,-84.4825496029549,19.189477901874753,21.541327370278736,17.16332777630827,15.061838226408966,17.86279862111941,5512,301,2,761,6543210000000339,STAR,2.1624489494247467,5514,57015,357
1237660000000340,176.98171504205965,-43.61708006798154,22.51178047808418,23.8912792394001,19.425773459328155,23.106835703375918,17.474629812331465,5943,301,1,175,6543210000000340,STAR,0.7236203238840689,2145,56856,400
1237660000000341,170.44983748100364,-6.7278677869230705,15.710076645332554,20.788067545119404,15.48362711048781,24.48369552788919,21.452376445533318,7282,301,5,851,6543210000000341,GALAXY,0.5044232576842412,10102,50106,79
1237660000000342,62.35267316760547,66.2890509735085,15.801800140819035,21.323913243283876,23.20487584480275,15.913257343335571,21.509717452185445,1246,301,4,514,6543210000000342,STAR,2.916287979636933,12498,52426,389
1237660000000343,156.1865937256703,40.89043255793544,18.547712918359842,16.564767160036006,23.263408109501867,16.614476860329212,23.245170697999292,4219,301,3,172,6543210000000343,QSO,1.8526719396288556,6450,54378,579
1237660000000344,143.46170438305444,43.68717381599657,24.41725711618925,19.739212201161028,20.880004634296284,24.607463027713553,19.17708566972976,9983,301,2,997,6543210000000344,QSO,2.9442471655009914,2566,54364,535
1237660000000345,221.70603529879793,-13.411199799346434,21.68572646722914,22.16397111958099,18.531028889383894,20.375401436403465,15.730850910261502,1636,301,1,960,6543210000000345,STAR,1.0132679613966873,11587,52531,701
1237660000000346,228.63371431235177,-27.731701341546675,21.78669956672565,17.709426983163652,22.997833644457835,15.141966344717236,17.736663849214576,4775,301,4,502,6543210000000346,GALAXY,2.1090950999223947,4005,56810,74
1237660000000347,16.309443517936025,-23.213022662771507,18.61919990837865,17.02254180524535,20.54687024788367,17.57631998763529,24.80005463196817,3421,301,2,977,6543210000000347,STAR,0.6678109096237131,5507,55316,5
1237660000000348,134.86054126552963,87.77692147249041,20.936607912085385,18.138268082244156,23.259323085500164,19.499436742688594,20.962585752327023,5183,301,6,334,6543210000000348,QSO,0.7836005138217388,14535,55362,919
1237660000000349,225.3095696571251,-82.78034554575315,15.101311840277434,17.415006279928335,21.314587925830207,21.929089110247677,22.0973708480102,1712,301,5,284,6543210000000349,QSO,1.535706363808872,5248,54693,463
1237660000000350,181.12905308883157,66.06566930204073,21.36096046409542,17.14912637036396,22.844054732127972,22.331603781367996,15.073578296254146,6845,301,6,475,6543210000000350,STAR,0.9588543765242137,14523,58990,82
1237660000000351,308.33634282779605,14.161573543030812,24.13286947576237,19.24850842868087,20.9856299321776,24.95421512925456,20.18205732182521,6323,301,5,54,6543210000000351,STAR,0.5028646915217534,9283,55268,537
1237660000000352,237.12970738282021,-11.049224545873713,21.125734683448194,24.07838513883534,19.14141068215666,17.875111993837592,15.37528657531803,7032,301,4,458,6543210000000352,STAR,0.788642105967978,4992,52011,776
1237660000000353,58.65639374931469,40.54637887472458,23.73698593466345,20.070596467387183,24.579458599261375,20.382201018684754,20.69230212091448,4644,301,6,579,6543210000000353,QSO,0.10724518339759392,9522,50425,991
1237660000000354,25.404749064154743,-2.3995905435534866,22.239730554660937,16.879203808153232,20.411138248788447,20.333235478596052,24.207708496360752,8773,301,5,420,6543210000000354,QSO,2.11327086443246,9027,53044,405
1237660000000355,231.27094015427363,67.2161828546989,16.205584164036903,15.769716693808741,21.050895185405384,19.056452594472375,24.684191305004077,3108,301,3,614,6543210000000355,QSO,1.476349971257585,6760,56229,514
1237660000000356,9.544071794983854,72.12633552202652,24.024533072858418,21.961561451379254,17.204876394147494,16.691618938424202,20.40552675388924,4614,301,4,632,6543210000000356,GALAXY,0.28272919921357687,10146,51239,278
1237660000000357,210.8792092584468,-14.09023316277802,15.66443844355775,18.82798764436388,21.256507894272765,24.774565631838428,19.58204805252216,7957,301,5,703,6543210000000357,QSO,0.5150819793854736,12972,56566,840
1237660000000358,338.4828869129847,-40.170996497690716,20.339674725477636,23.218309465853594,20.716076494829437,23.53317186666586,24.450170942484938,6279,301,1,409,6543210000000358,QSO,0.30760361433793204,11793,53391,855
1237660000000359,207.17070403531642,16.623059146805204,16.421371237934576,21.5951076864077,16.84838397947025,19.983330282942372,21.73609831996695,5332,301,5,982,6543210000000359,GALAXY,1.8377784248276294,9045,54213,224
1237660000000360,139.7411734343479,74.22540221100436,15.117066107309041,22.962414505413683,15.595870973531436,21.032454226840297,15.648992795384094,4900,301,6,304,6543210000000360,GALAXY,0.2826310908374814,3977,53997,584
1237660000000361,231.58375863924715,-52.08080597898002,19.22034260127639,17.719460394184487,21.04359319714771,17.272610535596623,19.657255776674976,8939,301,3,935,6543210000000361,GALAXY,2.262846999105648,6347,53006,68
1237660000000362,164.971040576946,22.133985041426897,17.950407076541563,21.92358922461058,22.636922693503205,20.43787070391747,17.40245018464304,7963,301,2,559,6543210000000362,GALAXY,0.06153275796117352,5289,57025,320
1237660000000363,196.42204415373658,23.6808396166537,19.86000493797603,17.640619846937188,20.234013709220083,21.949701331214758,19.698043214486816,5568,301,2,222,6543210000000363,GALAXY,0.7481273639876763,1529,53039,606
1237660000000364,338.92733115954906,41.96034403475056,20.77199886734551,24.390684794502917,17.267726253196457,20.15167028386589,19.554655720063618,8838,301,5,533,6543210000000364,GALAXY,2.6720000276757214,3892,56558,19
1237660000000365,138.99694960827873,-66.31781667709323,15.437390723089473,21.363742815333744,21.66521976693035,24.902851705849415,20.821448028147422,2845,301,2,158,6543210000000365,STAR,2.155593954366738,10458,58790,640
1237660000000366,346.02860297660914,38.848493642775935,16.230032951237455,18.245118001753422,15.801057266096022,21.113416562477262,18.567704903492512,1382,301,5,348,6543210000000366,STAR,0.21890499877706315,8443,51184,343
1237660000000367,325.92623110418293,73.62585371981538,20.586423964504252,17.695118622922728,19.418337048019545,18.70973712592169,16.64270449455928,5112,301,3,159,6543210000000367,STAR,2.4633783134555394,10665,52584,594
1237660000000368,70.48480852414671,-57.65704040335645,18.43167353172658,16.909265850716434,16.633667583984202,22.72152027615838,20.037194345899564,8069,301,2,889,6543210000000368,STAR,1.4791053646206143,5734,58102,766
1237660000000369,24.970068315059564,-47.24220151370203,22.29173487549448,21.94640958893728,16.844590510598834,16.70462511581642,23.30202884345762,4810,301,6,884,6543210000000369,QSO,2.5403490815064877,14898,57116,949
